"UID";"address";"agent_name";"home_div_type";"bed";"bath";"play ground";"swimming";"acre_lot";"City";"State";"Zip";"house_size";"listing _date";"listing price";"sold _date";"sold_price";"status";"population";"Brokerage Firm";"commission_in_percentage";"days_required_to_sell";"commission_in_amount"
"usKOeJLBiU";"9317 Oak St";"Michael Johnson";"Commercial";2;4;"N";"N";9.591;"Columbus";"Ohio";45227;2537;"2020-01-08";458533;"2020-10-25";488768;"Sold";26382;"True Value LLC";5.0;291;24438
"USNBTs7us3";"8523 Cedar Rd";"Jennifer Davis";"";4;1;"Y";"Y";1.156;"Columbus";"Ohio";45211;1980;"2020-05-30";277638;"2020-10-14";355249;"Sold";21234;"Right Value LLC";5.0;137;17762
"uspiv7mveL";"666 Lakeview Dr";"Robert Thomas";"Residential";2;4;"Y";"Y";2.188;"Akron";"Ohio";45205;2853;"2020-12-08";439761;"2020-05-18";109261;"Expire";15068;"M&M Brokerage";3.2;204;0
"usrQ3hk9gM";"1303 Oak St";"Patricia Wilson";"Land";4;3;"N";"N";7.04;"Toledo";"Ohio";45228;2094;"2020-06-18";218673;"2020-09-18";169268;"Cancel";23091;"Right Value LLC";4.0;92;0
"UssYaGYyGF";"5366 Elm St";"James Brown";"Commercial";5;2;"Y";"Y";4.23;"Akron";"Ohio";45212;744;"2020-09-08";307566;"2020-05-02";232935;"Cancel";18838;"Right Value LLC";5.0;129;0
"UtGAubMUKi";"6421 Maple Ave";"Patricia Thomas";"Commercial";0;1;"Y";"Y";8.343;"Cincinnati";"Ohio";45202;1647;"2021-01-20";363072;"2020-03-06";132025;"Pending";18834;"Right Value LLC";5.0;320;0
"uTGTCDxPzK";"2612 Maple Ave";"Robert Lee";"Commercial";3;0;"Y";"N";2.557;"Dayton";"Ohio";45215;1214;"2021-01-18";48604;"2020-02-08";229675;"Cancel";16148;"M&M Brokerage";5.0;345;0
"Uto0n2CbGQ";"1129 Main St";"Patricia Smith";"Residential";0;2;"N";"N";5.164;"Akron";"Ohio";45234;535;"2020-05-30";461461;"2020-08-31";257758;"Pending";18848;"M&M Brokerage";3.2;93;0
"uTUrPWxtFw";"5517 Main St";"Michael Lee";"Rental";4;1;"N";"Y";1.202;"Cincinnati";"Ohio";45214;1173;"2020-06-24";292008;"2020-12-26";120991;"Cancel";18839;"High Value LLC";8.0;185;0
"Uu4oa2M1Hv";"976 Main St";"Robert Lee";"Residential";5;3;"Y";"N";1.359;"Columbus";"Ohio";45211;2797;"2020-04-13";269936;"2020-09-09";164679;"Cancel";21234;"M&M Brokerage";3.2;149;0
"UuczTR8jcE";"3341 Maple Ave";"Patricia Smith";"Rental";1;1;"Y";"Y";1.881;"Akron";"Ohio";45206;2446;"2020-06-10";361730;"2020-01-08";218907;"Sold";20548;"M&M Brokerage";8.0;154;17513
"Uuob9VXuPz";"1523 Elm St";"Elizabeth Thomas";"";3;3;"Y";"N";9.153;"Cincinnati";"Ohio";45221;617;"2020-05-11";377073;"2020-12-03";494841;"Pending";14132;"Right Value LLC";5.0;206;0
"uuV5YnmHQA";"2140 Pine Ln";"William Johnson";"Rental";4;2;"N";"Y";5.948;"Cincinnati";"Ohio";45208;1582;"2020-10-29";132220;"2020-06-14";121317;"Sold";18837;"True Value LLC";8.0;137;9705
"UvNY6uKW0h";"5051 Pine Ln";"William Davis";"";1;0;"N";"Y";6.212;"Dayton";"Ohio";45227;2863;"2021-01-11";370476;"2020-05-09";249016;"Expire";26382;"Willam Reality";5.0;247;0
"uVoLwrfcck";"5187 Oak St";"Mary Anderson";"Residential";0;4;"Y";"Y";8.204;"Dayton";"Ohio";45213;946;"2020-03-01";273151;"2020-07-12";73202;"Pending";18839;"M&M Brokerage";3.2;133;0
"UvQgmCspgl";"5683 Sunset Blvd";"William Smith";"Rental";0;3;"N";"Y";0.892;"Dayton";"Ohio";45216;1997;"2020-01-18";244256;"2020-05-13";259247;"Pending";18840;"M&M Brokerage";8.0;116;0
"uvWzdhs9Dd";"4268 Elm St";"Patricia Thomas";"Rental";5;0;"N";"N";5.687;"Akron";"Ohio";45208;2665;"2020-11-27";228842;"2020-10-16";303148;"Expire";18837;"Right Value LLC";8.0;42;0
"uWlDRs2UoP";"3157 Pine Ln";"Linda Johnson";"Land";4;1;"Y";"Y";7.176;"Akron";"Ohio";45220;2148;"2020-03-20";272945;"2020-03-27";273661;"Cancel";23090;"Right Value LLC";4.0;7;0
"uwpREQuO9y";"7530 Main St";"Robert Smith";"Residential";2;0;"N";"Y";3.931;"Cincinnati";"Ohio";45229;2162;"2020-12-08";153285;"2020-05-13";22526;"Expire";18845;"High Value LLC";3.2;209;0
"uwSDevBE0K";"8431 Main St";"William Brown";"Residential";0;0;"N";"N";4.761;"Akron";"Ohio";45220;1474;"2020-06-01";223091;"2020-02-06";411391;"Cancel";23090;"Richa & Sons";3.2;116;0
"UWzbwzehB5";"3442 Sunset Blvd";"Patricia Miller";"Rental";4;0;"Y";"N";8.609;"Akron";"Ohio";45232;1032;"2020-02-09";198935;"2020-06-22";140885;"Sold";18847;"Right Value LLC";8.0;134;11271
"uxAl5Pp2KM";"3056 Pine Ln";"Robert Wilson";"";2;0;"Y";"Y";8.459;"Columbus";"Ohio";45214;2424;"2020-03-03";86807;"2020-02-11";427981;"Cancel";18839;"Right Value LLC";5.0;21;0
"uXOZ0maWLY";"4237 Oak St";"James Davis";"Rental";2;3;"N";"Y";2.297;"Toledo";"Ohio";45204;1211;"2020-01-20";78451;"2020-01-07";115259;"Expire";18835;"Real Point LLC";8.0;13;0
"uxVWj17R2C";"7244 Oak St";"John Lee";"Land";5;4;"N";"N";6.52;"Akron";"Ohio";45211;1567;"2020-10-31";347575;"2020-12-10";415184;"Expire";21234;"Real Point LLC";4.0;40;0
"UxWaCVB9rE";"9872 Cedar Rd";"William Smith";"Rental";5;0;"N";"Y";2.122;"Columbus";"Ohio";45212;1081;"2020-06-28";446227;"2020-08-29";496743;"Cancel";18838;"M&M Brokerage";8.0;62;0
"UXY95elHWs";"292 Pine Ln";"Linda Brown";"";1;2;"Y";"N";5.226;"Toledo";"Ohio";45221;467;"2020-12-19";227635;"2021-01-22";52169;"Pending";14132;"Richa & Sons";5.0;34;0
"uya3Cn1o6y";"1295 Cedar Rd";"Mary Taylor";"Commercial";1;3;"N";"N";2.828;"Cincinnati";"Ohio";45220;1623;"2020-07-10";365130;"2020-06-30";267537;"Cancel";23090;"Richa & Sons";5.0;10;0
"UYFwHSp2Mk";"7200 Maple Ave";"Elizabeth Davis";"Land";5;3;"Y";"N";6.745;"Dayton";"Ohio";45234;1849;"2020-11-21";384225;"2020-05-26";342940;"Cancel";18848;"High Value LLC";4.0;179;0
"UyiIH3iGse";"5170 Lakeview Dr";"James Davis";"Residential";0;3;"Y";"N";8.358;"Akron";"Ohio";45230;1176;"2021-01-18";293464;"2020-07-02";251826;"Sold";16154;"Real Point LLC";3.2;200;8058
"UYoTK0EQC1";"4421 Main St";"Linda Brown";"Rental";4;1;"Y";"N";2.587;"Toledo";"Ohio";45212;2236;"2020-10-07";211176;"2020-03-21";365041;"Cancel";18838;"Richa & Sons";8.0;200;0
"uZW2DBE22l";"7547 Elm St";"James Taylor";"Rental";3;4;"Y";"N";9.036;"Dayton";"Ohio";45232;2946;"2020-06-20";97637;"2020-05-24";220018;"Sold";18847;"Right Value LLC";8.0;27;17601
"UZYnVGjXnz";"5056 Pine Ln";"Mary Davis";"Residential";1;4;"N";"N";3.837;"Cincinnati";"Ohio";45211;1019;"2020-06-06";337607;"2020-08-01";346829;"Pending";21234;"Right Value LLC";3.2;56;0
"UZYsjmHvS6";"8857 Lakeview Dr";"James Lee";"Land";2;2;"Y";"N";1.039;"Cincinnati";"Ohio";45215;322;"2020-08-01";434005;"2020-12-24";192148;"Pending";16148;"High Value LLC";4.0;145;0
"v0jSTekH6S";"344 Lakeview Dr";"Linda Smith";"";0;2;"Y";"N";1.781;"Toledo";"Ohio";45232;513;"2020-10-19";350150;"2020-09-27";155024;"Sold";18847;"High Value LLC";5.0;22;7751
"v0R6FPosPW";"4826 Pine Ln";"Jennifer Anderson";"";1;0;"N";"Y";4.923;"Akron";"Ohio";45218;2915;"2020-04-26";477258;"2020-01-13";479678;"Sold";12561;"M&M Brokerage";5.0;104;23984
"V0zfzFaHqz";"5075 Sunset Blvd";"Linda Taylor";"Residential";3;4;"N";"N";1.303;"Toledo";"Ohio";45224;1714;"2020-12-25";233721;"2020-11-21";386000;"Expire";20556;"Right Value LLC";3.2;34;0
"V16fmk2s41";"6746 Sunset Blvd";"Mary Miller";"Land";1;2;"Y";"Y";9.512;"Toledo";"Ohio";45230;2564;"2020-12-11";157983;"2020-02-08";95689;"Expire";16154;"True Value LLC";4.0;307;0
"V18q6mis83";"5811 Lakeview Dr";"Robert Thomas";"Residential";0;1;"N";"N";6.385;"Toledo";"Ohio";45229;2724;"2020-10-27";307898;"2020-11-25";330086;"Sold";18845;"M&M Brokerage";3.2;29;10563
"V2ybgj06Or";"3467 Oak St";"Patricia Anderson";"Rental";2;1;"Y";"Y";0.05;"Dayton";"Ohio";45213;1616;"2020-07-25";294066;"2020-10-08";299944;"Sold";18839;"True Value LLC";8.0;75;23996
"v37gxcQg20";"1681 Main St";"Linda Brown";"Commercial";4;4;"N";"Y";9.965;"Cincinnati";"Ohio";45215;2597;"2020-05-07";432975;"2020-09-13";369769;"Expire";16148;"Richa & Sons";5.0;129;0
"v3i0FNj13D";"3963 Pine Ln";"Robert Johnson";"Land";0;0;"Y";"N";2.486;"Dayton";"Ohio";45229;804;"2020-11-18";241199;"2020-12-13";256085;"Cancel";18845;"Right Value LLC";4.0;25;0
"V4evvoah9A";"3810 Pine Ln";"John Taylor";"";5;4;"N";"Y";7.101;"Cincinnati";"Ohio";45232;1822;"2020-11-01";230661;"2020-05-18";155617;"Cancel";18847;"True Value LLC";5.0;167;0
"V4YimhJxq8";"4944 Main St";"Patricia Miller";"Rental";3;2;"Y";"N";3.441;"Akron";"Ohio";45213;2307;"2020-10-06";251174;"2020-02-08";83610;"Expire";18839;"Right Value LLC";8.0;241;0
"V5b4eFtAPj";"5985 Maple Ave";"Michael Anderson";"Commercial";5;1;"N";"Y";9.605;"Dayton";"Ohio";45213;475;"2020-03-30";155315;"2020-01-20";136935;"Pending";18839;"True Value LLC";5.0;70;0
"V5v8aCVOyA";"9396 Maple Ave";"Robert Smith";"Commercial";2;4;"Y";"N";9.934;"Cincinnati";"Ohio";45220;2063;"2020-04-14";385312;"2020-11-27";293064;"Sold";23090;"High Value LLC";5.0;227;14653
"V6rLzWt35s";"8200 Pine Ln";"Jennifer Davis";"Commercial";5;1;"Y";"Y";8.243;"Cincinnati";"Ohio";45216;1608;"2020-06-26";177957;"2021-01-01";135546;"Pending";18840;"Right Value LLC";5.0;189;0
"V7kj3SDQAN";"4256 Sunset Blvd";"Elizabeth Brown";"";3;4;"N";"N";6.432;"Toledo";"Ohio";45205;2566;"2021-01-11";363075;"2020-12-02";226836;"Expire";15068;"Willam Reality";5.0;40;0
"v7Ky8jMjOR";"7541 Cedar Rd";"James Brown";"";1;4;"Y";"N";2.461;"Dayton";"Ohio";45222;338;"2020-09-27";492304;"2020-02-14";499340;"Expire";17393;"Right Value LLC";5.0;226;0
"v8FyGQyUpK";"8613 Sunset Blvd";"Patricia Brown";"";1;2;"N";"N";6.742;"Akron";"Ohio";45233;2903;"2020-10-30";197944;"2020-02-17";222483;"Cancel";18847;"Right Value LLC";5.0;256;0
"V8RnpfXKut";"5301 Sunset Blvd";"Michael Smith";"Commercial";3;2;"N";"N";8.003;"Cincinnati";"Ohio";45209;1756;"2021-01-04";346910;"2020-10-24";265442;"Expire";16146;"High Value LLC";5.0;72;0
"VA13FGSn80";"2073 Sunset Blvd";"John Wilson";"Residential";3;4;"Y";"Y";1.123;"Toledo";"Ohio";45201;2268;"2020-12-17";483333;"2020-08-11";422226;"Pending";23092;"High Value LLC";3.2;128;0
"vA8f2zwwMN";"9541 Oak St";"Patricia Thomas";"Commercial";1;0;"Y";"Y";3.767;"Cincinnati";"Ohio";45204;1205;"2020-11-30";233015;"2020-04-14";44970;"Pending";18835;"Right Value LLC";5.0;230;0
"vagywbU9zd";"5454 Cedar Rd";"Michael Davis";"Land";4;3;"Y";"Y";0.944;"Columbus";"Ohio";45234;1359;"2020-09-04";256444;"2020-09-13";169086;"Expire";18848;"High Value LLC";4.0;9;0
"VAmrAoJ9Bp";"3945 Pine Ln";"William Lee";"";3;3;"N";"Y";4.632;"Akron";"Ohio";45234;1823;"2020-04-24";222265;"2020-06-01";126381;"Sold";18848;"Willam Reality";5.0;38;6319
"vaPUOa37ku";"6087 Maple Ave";"James Johnson";"Rental";4;4;"Y";"Y";6.711;"Toledo";"Ohio";45232;1873;"2020-06-26";241874;"2020-02-26";147054;"Expire";18847;"Right Value LLC";8.0;121;0
"vaq0LkkOlR";"7804 Cedar Rd";"Mary Smith";"Commercial";3;2;"Y";"N";6.387;"Toledo";"Ohio";45208;1666;"2020-08-30";462624;"2020-01-16";397515;"Expire";18837;"M&M Brokerage";5.0;227;0
"VAs3RqHs8o";"4328 Lakeview Dr";"Linda Davis";"Land";3;4;"N";"Y";4.075;"Dayton";"Ohio";45231;2877;"2021-01-26";33924;"2020-02-08";212338;"Pending";18846;"High Value LLC";4.0;353;0
"VayG8yCxnt";"2699 Cedar Rd";"James Taylor";"Rental";4;3;"N";"N";5.79;"Columbus";"Ohio";45217;2775;"2021-01-27";336337;"2020-03-19";91982;"Cancel";18840;"Right Value LLC";8.0;314;0
"VB0ywDuXKN";"8730 Sunset Blvd";"William Anderson";"Commercial";5;2;"Y";"N";3.672;"Cincinnati";"Ohio";45218;2825;"2020-08-17";53846;"2020-01-12";303573;"Pending";12561;"High Value LLC";5.0;218;0
"VB46pb6F5u";"2148 Pine Ln";"John Lee";"Land";3;2;"Y";"N";0.175;"Toledo";"Ohio";45234;1623;"2020-07-06";489600;"2020-03-14";386691;"Expire";18848;"Real Point LLC";4.0;114;0
"vb5wqg5i4M";"8543 Elm St";"Michael Johnson";"Land";2;0;"N";"N";7.956;"Columbus";"Ohio";45230;2262;"2021-01-24";354200;"2020-06-24";84510;"Pending";16154;"True Value LLC";4.0;214;0
"VBB7a5yJZC";"674 Main St";"Jennifer Taylor";"Land";5;0;"N";"N";3.587;"Dayton";"Ohio";45220;1699;"2020-05-20";24023;"2020-04-28";456623;"Pending";23090;"Right Value LLC";4.0;22;0
"vBc8IGG1me";"5096 Maple Ave";"James Smith";"Commercial";2;0;"Y";"N";5.501;"Cincinnati";"Ohio";45234;2026;"2020-11-06";244310;"2020-09-05";183119;"Sold";18848;"High Value LLC";5.0;62;9156
"VbcAMjwnjZ";"4993 Main St";"Michael Anderson";"Land";0;4;"Y";"Y";3.69;"Dayton";"Ohio";45209;793;"2020-09-25";293738;"2020-07-15";301040;"Pending";16146;"True Value LLC";4.0;72;0
"VBfid9EzJj";"9518 Cedar Rd";"Mary Thomas";"";5;0;"N";"N";1.309;"Columbus";"Ohio";45220;2838;"2020-04-28";33252;"2020-12-11";286023;"Cancel";23090;"M&M Brokerage";5.0;227;0
"VBilC77E9G";"328 Maple Ave";"Elizabeth Taylor";"";2;2;"N";"N";5.944;"Akron";"Ohio";45220;2021;"2020-09-06";201563;"2020-07-02";286806;"Cancel";23090;"Right Value LLC";5.0;66;0
"VBJSZ7m3Mu";"8976 Main St";"James Johnson";"Rental";1;4;"Y";"Y";1.759;"Akron";"Ohio";45227;1653;"2020-06-04";487754;"2020-04-20";77588;"Cancel";26382;"Right Value LLC";8.0;45;0
"Vbsp5hcGjw";"5931 Elm St";"Mary Wilson";"Rental";3;2;"N";"Y";0.384;"Akron";"Ohio";45220;2358;"2020-06-27";246607;"2020-02-13";281534;"Pending";23090;"M&M Brokerage";8.0;135;0
"VBvf2ZKxUo";"2444 Cedar Rd";"Robert Smith";"";5;1;"N";"Y";1.514;"Columbus";"Ohio";45228;421;"2020-10-09";467294;"2020-07-12";400521;"Expire";23091;"High Value LLC";5.0;89;0
"VByzFBPES1";"4098 Elm St";"Patricia Lee";"";4;1;"Y";"Y";2.235;"Dayton";"Ohio";45209;2214;"2020-08-30";248589;"2020-02-17";324063;"Expire";16146;"True Value LLC";5.0;195;0
"vc4oiWLFKX";"5921 Oak St";"Linda Thomas";"Commercial";4;4;"N";"N";2.79;"Dayton";"Ohio";45204;323;"2020-08-05";297516;"2021-01-03";19960;"Expire";18835;"High Value LLC";5.0;151;0
"VcjPKgD7nO";"3054 Cedar Rd";"Michael Davis";"";5;2;"Y";"N";6.901;"Cincinnati";"Ohio";45204;406;"2020-06-17";436190;"2020-09-19";114377;"Sold";18835;"High Value LLC";5.0;94;5719
"vcxrnMlahz";"4643 Pine Ln";"Jennifer Davis";"Land";1;0;"N";"N";2.937;"Cincinnati";"Ohio";45220;2976;"2020-07-13";334112;"2021-01-03";364719;"Sold";23090;"Right Value LLC";4.0;174;14589
"VcYHrOHLhe";"5081 Main St";"Elizabeth Wilson";"Rental";3;4;"N";"N";6.496;"Dayton";"Ohio";45224;2037;"2020-03-21";437436;"2020-06-22";259477;"Cancel";20556;"Right Value LLC";8.0;93;0
"vCzpUxrElA";"5448 Maple Ave";"James Anderson";"Land";1;0;"Y";"Y";2.857;"Cincinnati";"Ohio";45219;1348;"2020-05-01";193846;"2020-05-29";316737;"Expire";18841;"High Value LLC";4.0;28;0
"Vd4Acq8i7n";"2064 Maple Ave";"Robert Thomas";"Rental";2;3;"Y";"N";2.721;"Dayton";"Ohio";45228;1828;"2020-03-04";70891;"2020-02-15";465949;"Pending";23091;"M&M Brokerage";8.0;18;0
"VdFYbO5YSM";"8410 Elm St";"Patricia Brown";"Commercial";1;4;"N";"Y";8.234;"Cincinnati";"Ohio";45234;1131;"2020-01-20";63221;"2020-04-09";19214;"Expire";18848;"Right Value LLC";5.0;80;0
"VduUF3GAhI";"690 Oak St";"Robert Wilson";"";5;1;"Y";"Y";5.894;"Dayton";"Ohio";45201;762;"2020-01-28";64957;"2020-07-06";284314;"Expire";23092;"Right Value LLC";5.0;160;0
"VdVXjIqcKh";"1563 Cedar Rd";"Jennifer Anderson";"";2;1;"Y";"Y";9.561;"Columbus";"Ohio";45205;1012;"2021-01-27";459190;"2020-07-12";245482;"Expire";15068;"M&M Brokerage";5.0;199;0
"ve3ZwQZOHk";"5499 Sunset Blvd";"Mary Miller";"Land";3;4;"N";"Y";6.918;"Columbus";"Ohio";45221;607;"2020-08-26";337493;"2020-01-28";207108;"Sold";14132;"True Value LLC";4.0;211;8284
"vEe2415TbA";"2020 Main St";"John Davis";"Commercial";1;1;"N";"Y";6.692;"Toledo";"Ohio";45212;1885;"2020-02-09";26014;"2020-06-05";16734;"Sold";18838;"Right Value LLC";5.0;117;837
"veeI47GO1W";"830 Elm St";"Robert Smith";"Land";1;2;"N";"Y";2.881;"Dayton";"Ohio";45224;770;"2020-06-08";47581;"2020-08-19";454049;"Pending";20556;"High Value LLC";4.0;72;0
"VeIZqBd5n4";"317 Pine Ln";"Elizabeth Brown";"Residential";0;4;"Y";"Y";4.672;"Dayton";"Ohio";45217;2124;"2020-12-15";365027;"2020-07-05";380368;"Pending";18840;"Willam Reality";3.2;163;0
"velHg6Kr3z";"5546 Sunset Blvd";"James Smith";"Commercial";5;0;"N";"Y";8.196;"Toledo";"Ohio";45234;146;"2020-12-19";334010;"2021-01-17";492350;"Cancel";18848;"High Value LLC";5.0;29;0
"Veqzfy6TAZ";"3919 Pine Ln";"Michael Miller";"Residential";5;3;"Y";"N";8.27;"Toledo";"Ohio";45226;2926;"2020-07-16";132141;"2021-01-03";62823;"Cancel";18844;"Right Value LLC";3.2;171;0
"vfe3u0gZ7s";"5517 Elm St";"Robert Miller";"";1;3;"Y";"Y";3.131;"Columbus";"Ohio";45230;2860;"2020-06-22";33276;"2020-11-22";218975;"Cancel";16154;"M&M Brokerage";5.0;153;0
"VfkcUAiazF";"537 Cedar Rd";"John Anderson";"";0;4;"N";"N";9.147;"Dayton";"Ohio";45224;1257;"2020-07-08";26818;"2020-09-21";23520;"Sold";20556;"M&M Brokerage";5.0;75;1176
"vFtITYxdAL";"4545 Cedar Rd";"Michael Brown";"Residential";0;3;"Y";"Y";2.551;"Dayton";"Ohio";45228;2953;"2020-07-13";71689;"2020-09-02";409666;"Cancel";23091;"High Value LLC";3.2;51;0
"vfuakGpwfa";"2331 Oak St";"Jennifer Brown";"Land";3;0;"N";"N";8.811;"Cincinnati";"Ohio";45230;2141;"2020-02-13";27252;"2020-03-02";215558;"Sold";16154;"M&M Brokerage";4.0;18;8622
"VFZ6HmES62";"888 Main St";"Robert Brown";"Rental";5;0;"N";"Y";7.441;"Dayton";"Ohio";45224;2488;"2020-06-13";228455;"2020-09-29";446768;"Sold";20556;"High Value LLC";8.0;108;35741
"vg2d52rfGl";"4773 Pine Ln";"William Davis";"";5;4;"N";"N";1.376;"Columbus";"Ohio";45225;1281;"2020-10-18";419932;"2020-01-12";91684;"Expire";18844;"Willam Reality";5.0;280;0
"vG8wYKYTff";"7014 Elm St";"Jennifer Thomas";"Rental";4;3;"N";"Y";8.622;"Cincinnati";"Ohio";45208;2030;"2020-01-01";253921;"2020-11-17";10121;"Cancel";18837;"High Value LLC";8.0;321;0
"VGSwXgRlN6";"866 Pine Ln";"Linda Davis";"";5;4;"N";"N";0.29;"Cincinnati";"Ohio";45209;2283;"2020-06-19";476110;"2020-07-08";104963;"Pending";16146;"High Value LLC";5.0;19;0
"VguAWRbH27";"2375 Main St";"Linda Lee";"Rental";5;0;"Y";"Y";5.425;"Cincinnati";"Ohio";45222;1555;"2020-03-16";431203;"2020-04-13";40692;"Expire";17393;"Real Point LLC";8.0;28;0
"VH1zT3aTVb";"2920 Lakeview Dr";"Michael Taylor";"Land";4;2;"Y";"N";6.8;"Dayton";"Ohio";45224;1871;"2020-11-18";253516;"2020-11-21";304491;"Expire";20556;"Willy Nilly Brokerage";4.0;3;0
"VH1zT3aTVb";"2920 Lakeview Dr";"Michael Taylor";"Land";4;2;"Y";"N";6.8;"Dayton";"Ohio";45224;1871;"2020-11-18";253516;"2020-11-21";304491;"Expire";20556;"Real Point LLC";4.0;3;0
"vhD5o3dZbb";"8808 Sunset Blvd";"Linda Anderson";"Rental";3;0;"N";"Y";7.849;"Dayton";"Ohio";45222;224;"2020-03-31";324714;"2020-08-17";498009;"Sold";17393;"M&M Brokerage";8.0;139;39841
"vhTid1hkZc";"8984 Lakeview Dr";"Linda Johnson";"Land";1;1;"N";"N";1.885;"Akron";"Ohio";45233;1231;"2020-10-05";187925;"2021-01-24";271327;"Sold";18847;"Right Value LLC";4.0;111;10853
"vhUlteDAIS";"5254 Main St";"Mary Thomas";"Land";3;3;"N";"Y";4.929;"Columbus";"Ohio";45219;1288;"2020-02-03";448260;"2020-09-05";483376;"Sold";18841;"M&M Brokerage";4.0;215;19335
"VhzNNUP9dz";"1358 Sunset Blvd";"Linda Thomas";"Residential";5;1;"Y";"Y";4.49;"Toledo";"Ohio";45216;2330;"2020-11-30";275172;"2020-06-11";457864;"Expire";18840;"High Value LLC";3.2;172;0
"Vi2BzbGs2W";"6697 Cedar Rd";"Mary Thomas";"";3;4;"Y";"Y";5.049;"Columbus";"Ohio";45210;2333;"2020-06-21";128601;"2020-06-20";36879;"Pending";18838;"M&M Brokerage";5.0;1;0
"VI3EChzr1o";"7334 Maple Ave";"William Brown";"Commercial";0;1;"N";"Y";0.384;"Cincinnati";"Ohio";45223;1108;"2020-08-20";33402;"2020-11-18";184334;"Expire";14132;"Richa & Sons";5.0;90;0
"VIc3VJ9oqO";"2587 Sunset Blvd";"Michael Johnson";"Rental";0;2;"Y";"Y";6.968;"Cincinnati";"Ohio";45201;1075;"2020-12-22";411924;"2020-10-06";253712;"Expire";23092;"True Value LLC";8.0;77;0
"vIhC7oFbaz";"7954 Sunset Blvd";"Michael Johnson";"Rental";0;3;"N";"Y";0.824;"Cincinnati";"Ohio";45206;1778;"2021-01-15";304214;"2020-05-27";75174;"Cancel";20548;"True Value LLC";8.0;233;0
"VIMgr4myf4";"6861 Pine Ln";"Robert Thomas";"Residential";5;3;"Y";"Y";1.778;"Toledo";"Ohio";45232;1511;"2020-01-26";363474;"2020-06-05";190576;"Sold";18847;"M&M Brokerage";3.2;131;6098
"Viu4GlX3a3";"695 Oak St";"Michael Lee";"Commercial";1;3;"Y";"Y";1.04;"Dayton";"Ohio";45227;2865;"2020-06-27";82979;"2020-07-27";425866;"Pending";26382;"High Value LLC";5.0;30;0
"vjHbbqP9Bq";"5030 Elm St";"John Thomas";"Residential";4;3;"N";"Y";1.814;"Akron";"Ohio";45218;878;"2020-06-17";427592;"2020-01-14";222962;"Expire";12561;"True Value LLC";3.2;155;0
"VJi8OCyA8w";"2769 Lakeview Dr";"William Lee";"Commercial";3;4;"N";"Y";7.92;"Columbus";"Ohio";45230;2905;"2020-10-05";269289;"2020-11-17";72556;"Expire";16154;"Willam Reality";5.0;43;0
"VJlKqqW1RW";"8052 Sunset Blvd";"Elizabeth Miller";"Land";3;3;"Y";"Y";4.238;"Dayton";"Ohio";45224;2879;"2020-07-20";259738;"2020-09-10";169497;"Cancel";20556;"True Value LLC";4.0;52;0
"vjRwiS7xiF";"5539 Sunset Blvd";"James Wilson";"Land";3;1;"Y";"N";7.979;"Columbus";"Ohio";45221;2791;"2020-11-05";268397;"2020-11-22";295837;"Pending";14132;"M&M Brokerage";4.0;17;0
"Vk1tX53XrC";"597 Oak St";"Linda Lee";"Residential";1;4;"N";"Y";2.594;"Cincinnati";"Ohio";45208;2639;"2020-03-10";213356;"2020-08-29";340784;"Sold";18837;"Real Point LLC";3.2;172;10905
"vKa7atGN75";"3769 Cedar Rd";"Michael Wilson";"Commercial";3;3;"Y";"Y";6.38;"Toledo";"Ohio";45224;1296;"2020-04-28";111414;"2020-03-09";164975;"Pending";20556;"Right Value LLC";5.0;50;0
"VKB12OXYpb";"8058 Elm St";"James Anderson";"Land";2;4;"N";"N";2.105;"Columbus";"Ohio";45216;1939;"2020-07-27";231356;"2021-01-22";67870;"Sold";18840;"High Value LLC";4.0;179;2715
"vkEylUhQOl";"146 Elm St";"Linda Thomas";"Rental";4;1;"N";"N";3.358;"Akron";"Ohio";45231;1007;"2020-03-10";77939;"2020-12-31";455987;"Expire";18846;"High Value LLC";8.0;296;0
"vKof5X7Ghj";"1224 Pine Ln";"Jennifer Brown";"Residential";1;3;"Y";"Y";2.241;"Toledo";"Ohio";45206;2300;"2020-03-05";66511;"2020-10-11";380774;"Sold";20548;"M&M Brokerage";3.2;220;12185
"vkuDC13ixg";"6895 Maple Ave";"Patricia Taylor";"Rental";2;1;"N";"Y";5.38;"Toledo";"Ohio";45229;456;"2020-04-17";473515;"2020-10-10";454410;"Expire";18845;"True Value LLC";8.0;176;0
"vKw8I7DrOA";"4776 Oak St";"Mary Taylor";"Rental";3;1;"N";"N";1.157;"Cincinnati";"Ohio";45210;780;"2020-10-16";407740;"2020-07-31";52043;"Pending";18838;"Richa & Sons";8.0;77;0
"VL2o6wn9am";"7707 Main St";"James Miller";"Rental";1;2;"N";"Y";1.61;"Columbus";"Ohio";45204;2778;"2020-09-08";302563;"2020-04-08";380665;"Sold";18835;"Right Value LLC";8.0;153;30453
"Vl4R2L7o8g";"6082 Maple Ave";"Patricia Brown";"Rental";0;2;"N";"N";3.893;"Columbus";"Ohio";45225;478;"2020-01-15";202193;"2020-03-17";445352;"Expire";18844;"Right Value LLC";8.0;62;0
"VlCRQV8vNL";"7763 Maple Ave";"Jennifer Anderson";"Commercial";2;3;"N";"Y";6.636;"Columbus";"Ohio";45219;2188;"2020-06-27";331135;"2020-04-03";342254;"Sold";18841;"M&M Brokerage";5.0;85;17113
